d508e5e4-c359-427a-8294-a16116b30b58,Robert Brown,2022-12-09,bags
3e07c67d-040e-4c72-b748-7f4fb4947a95,Hugh Moyes,2023-06-28,soups
7b36e330-d59f-4142-99f8-75881f794874,Ronald Suarez,2023-07-18,hard cheese
983d69c4-10da-44ac-8547-a9f58d5a0222,Carlos Michels,2023-10-25,frozen fruits
7a6bf789-0b51-4966-b12f-76948748f642,Felipe Chase,2023-08-29,salt
207a2006-28bb-4648-b273-551cc075c22c,Debra Mccormick,2023-07-29,cereals
2349e3cb-83eb-42fb-9410-4247bf1ffccf,Latanya Wallace,2023-06-21,tropical fruit
b4d56f26-c485-4490-b9a1-082b1676b79f,Beatrice Diaz,2023-07-19,dessert
10788270-8c07-49b4-bac0-fc08e55ef0a7,Christopher Ortiz,2023-09-13,abrasive cleaner
b5332368-6da5-4010-96f4-fd0b7c7137df,Michael Mullins,2023-06-05,spread cheese
009f5ae4-0afe-43d7-a54d-db738171218e,Alvin Rhudy,2023-07-20,organic products
e2719e3f-8ae8-41be-9cf2-4189ca53d3f1,Denise Swinford,2023-07-09,mayonnaise
68c575d9-742a-4609-bff3-863653305915,Charity Coley,2023-10-02,cereals
c55d1536-9e64-413d-b588-a2455120949d,Lottie Wilson,2023-08-10,citrus fruit
2e706e6e-78f3-4421-b95a-436bdb52ada0,Andrea Geisler,2023-05-28,cleaner
9bae2eaa-776c-4082-b470-e011c3244554,Brad Spain,2023-03-24,sausage
1c7ee973-bfb7-4ea6-aa39-50db3f6b2a7a,Stephen Winkler,2023-09-07,flour
592a05c3-1e1c-46a4-898e-986a3fc357d8,Chana Baggesen,2023-05-09,margarine
98baaec9-0a44-4f49-9329-adea3a77a263,Tasha Porche,2023-05-22,berries
415490c2-eb2b-484d-81e5-97ada01034ae,Patricia Hutzler,2022-11-27,canned vegetables
9c868664-d593-46d0-a332-988cf3fa9144,Jason Blue,2022-11-11,frozen vegetables
a7659337-b741-496e-a92d-179c449b8a76,Cynthia Ray,2023-02-16,specialty bar
232ec5fa-42f5-493f-800b-72baa3791bf3,Mary Harden,2023-02-24,other vegetables
b1901e77-3c96-4597-8ea4-d45825e5ada4,Ronald Payson,2022-11-18,vinegar
caaefa4e-3120-43f9-b77f-a44a50b1d42a,Ellen Beard,2022-11-28,herbs
f5280666-5a60-4b15-b017-efde3d1d2dd8,Joesph Gilliam,2023-02-17,hygiene articles
200c4fdc-230d-4ac3-9139-cef0193af5b1,Jennifer Aris,2023-02-26,finished products
5d419c5e-26f2-4ca8-83f2-cee04327ea90,Romeo Eggleston,2023-08-22,bottled water
cbae61b8-4ced-4f10-b795-ab3a98a732e7,Wendy Golightly,2023-03-09,instant coffee
e5286c8c-26b0-4889-805f-a721fb6db0ab,David Barnett,2023-06-29,toilet cleaner
17990b25-3bc6-4ef5-a706-1b9bc0b146ea,Sandra Murphy,2023-03-18,rum
9f1276fc-f2a8-48f9-9474-058409723c6c,Kevin Lester,2023-03-08,jam
3d882bc6-d514-49da-a4ee-95912af10565,Glen Manery,2023-06-07,chewing gum
c5767b29-5fe3-4224-afab-1af37cdec1c7,Maria Brown,2023-04-28,citrus fruit
f0eeb6cb-5bb1-4066-8331-75111a87856b,Melissa Parilla,2023-08-11,cocoa drinks
6cad54cc-b26b-49ac-824a-fa2d40b5c75e,Mary Martinez,2023-01-13,butter milk
7de011e7-6f53-44ec-8b75-87616503f75e,Jessie Ardoin,2022-12-22,specialty cheese
95bcc101-6509-4ff9-bea6-5d34261bc3dc,Adrian Chastain,2023-03-07,canned vegetables
f8cb01b4-d795-45ce-93ee-9fcf20670c36,Roberta Lugones,2023-02-14,frozen potato products
8cedac8f-9caa-46a7-8f2a-aeb215722eba,Vanessa Smith,2022-12-20,cereals
872a73be-4202-4db0-9bde-c9130f9a103c,Myrtle Lockwood,2023-06-22,detergent
a971df2a-ef22-4ffc-b89d-44e02b981c33,Ray Field,2023-08-22,cat food
5920fdef-2a57-4c71-ae03-3ba3f6d7669e,Neil Armstead,2023-06-14,UHT-milk
93d7c4ea-4619-4732-b624-2d9f47d34652,Marielle Little,2023-06-05,citrus fruit
2892390e-796f-4f44-a7d4-a39b3a1aeae7,Norman Heflin,2022-12-18,Instant food products
25fc7a78-ae22-44f6-8d11-cbcfeed8862c,Edna Power,2023-04-13,artif. sweetener
f9ff9738-3639-4b82-b745-c59cff9920c6,Peggy Schumpert,2023-02-07,pet care
bdb4fa21-abc1-452f-9480-61ca5c701fe8,Christie Bell,2023-01-05,margarine
464066d7-3ecc-4f2e-b0d9-aae049ad4e41,Robin Campbell,2023-08-02,salty snack
68cf211d-8658-4213-99e7-e7bdc0a83eb1,Hazel Gannett,2023-02-20,soups
3e2119ca-9fc3-4189-87b1-55cb38886ec9,Troy Mabe,2023-06-09,grapes
3cdad1da-938d-4ddf-bdb2-cff407891cc1,Tabatha Bailey,2023-10-25,ready soups
c0547699-42a1-41c0-bc64-5618164a81e4,James Jones,2023-01-02,newspapers
de205e23-5a70-4d1e-a189-12243af30df3,Alice Loy,2023-09-24,light bulbs
830a6e04-24ca-42ef-bc50-4d13ca6c0a76,Tara Klopfenstein,2023-03-22,jam
85fd05a1-9325-4a5a-bb54-fd042602000e,Jack Rothrock,2023-09-19,jam
5cd61a38-5784-49a3-9bda-64db8e11631a,Derrick Spearman,2023-05-10,frozen potato products
b1cb3e56-27d1-43aa-9ca8-1329fbb97a6b,Vallie Jackson,2023-03-13,beef
35b43118-5fe9-4313-b28b-36fa5ed715b9,William Toth,2023-08-28,root vegetables
4218fb8a-7054-41c9-9106-0bd6e077e1d4,Chad Davis,2023-03-04,sausage
ecdd94bc-e1c9-4ded-9c14-84fbffcd198f,Virginia Justen,2023-04-30,dish cleaner
298257ba-aceb-42f1-a6a2-5148109b80cd,James Magoun,2023-10-08,flour
ba2c181c-5b0a-4b4a-bcec-9b9e7deae18e,Junior Reeves,2023-01-05,coffee
32c41e8d-5f9a-4c48-a631-02459343a24b,Barrie Cook,2023-04-20,honey
2c6757ef-f744-4d79-8007-d087a025e036,Ivy Wilkinson,2022-11-22,liver loaf
0a84b749-a7b5-46b4-9665-f3802a805d2b,James Warfield,2022-12-19,rolls/buns
7689eb1a-6633-4f4d-84d8-b32cb734822a,Allen Clark,2023-03-10,bags
9bb21345-6c22-4746-ba05-012c4865c332,Jane Carpenter,2023-05-20,chocolate
630e7595-007d-49d5-8778-7bcc1ec79961,William Miller,2023-07-14,toilet cleaner
f24e4280-b256-4b32-8601-3c68c32dd3a3,Darryl Martin,2023-03-07,red/blush wine
27c3c6ae-06e1-499a-9935-7421d07bb9ed,Paula Kepler,2023-09-02,detergent
df6d089f-9d94-40b5-82c0-022531cc67cb,Jackie Williams,2023-02-17,candles
4cbef9e1-9b40-49a0-8b08-49878c36917a,Richard Fletcher,2022-11-11,canned vegetables
b41602a0-ebcf-44e2-b2d6-9de5565fdf62,Gary Chisolm,2023-03-24,liquor (appetizer)
842a7a23-4ae8-4d00-ba98-fd00f4e5560e,Signe Scheppke,2023-07-26,candy
eea9c223-7039-4900-9a1b-39e4260f374c,Antonio Harvard,2022-12-30,cocoa drinks
d9ae4225-b523-45d1-8bc6-ee665357618e,Matthew Cowan,2022-11-15,cleaner
d93cf1d6-06ef-4c7d-b87c-b483c9584f92,Tina Batts,2023-04-19,soft cheese
50e51d42-f27a-4c59-915f-9c7ac56f9002,Roland Sumner,2023-03-09,turkey
b53b6784-6e73-4e34-88c6-233846d426d0,Avelina Morrell,2023-07-28,brown bread
1ca7e955-5fc3-47fe-984f-8120db7c022c,Henry Herrera,2023-05-09,frozen dessert
cdd353b5-a851-4bdd-8b9d-dd11c9ee7872,Henry Coutee,2023-03-25,ready soups
1c055c3f-8a14-4194-980e-6c4168de02a9,Gilbert Blass,2023-10-18,napkins
e3ec417b-3d0b-41c1-949c-66a6f2f90927,Rose Young,2023-07-18,baking powder
efd45964-14f2-44e5-9286-60a02022a75d,Josephine Kline,2023-08-30,pot plants
164760da-2ae8-40e6-82c3-bd54b96555ef,Nathan Zapata,2023-06-06,citrus fruit
c1283daf-132e-4df8-9f96-aeff53b0f70c,Frank Bolyard,2022-12-13,whole milk
4e49a494-9a03-411e-b834-8f7b0f06e3e3,Jacob Berg,2023-03-14,preservation products
ad7706e8-ff83-4798-a5c0-f5bd6d50921b,Alfonso Fulgham,2023-03-09,packaged fruit/vegetables
e94e49b3-3148-4b87-ae0a-0132842745ed,Ivan Madden,2023-08-27,cat food
275dfc17-edc0-4157-960f-ecf609eeb71e,Kevin Mcneill,2023-03-02,canned fruit
3a70644b-d979-4f41-b6e6-464cf4538653,Benjamin Durrance,2023-09-01,frankfurter
08e467cd-2598-4142-871e-362fda15a410,Esperanza Delong,2023-03-02,domestic eggs
6af02d29-2bc6-45af-b7d8-1fdf35b96f55,Janel Jones,2022-12-25,herbs
0c20e3d3-a5dc-4fc6-86ce-a00ab906eb69,Irene Lyell,2023-07-18,cereals
62114c64-a068-4fa0-92cc-9aa4b59debf9,Lisa Hadnot,2023-01-22,root vegetables
a30d5858-e97d-4e00-8446-4df75618daa3,Carol Savage,2023-10-16,pork
5e803ead-cf42-445d-acb2-e5809b089e25,William Barrentine,2023-01-14,butter milk
e25ba500-1313-41dc-a81c-f508cef9cce9,Pamela Cox,2023-05-29,white wine
030b83f7-8a59-48e8-a7b5-54d459d583df,John Ford,2023-03-16,nut snack
4fd33243-d7ee-468e-9488-d69d019c31a5,Joy Burdett,2023-07-20,oil
ca9aca5b-7e86-4cbc-8720-7cf8e184b52a,Tiffany Cooper,2023-07-17,liquor
b996c7c8-3d20-4fb8-a5c6-1ecadd75e424,Minnie Kostrzewa,2023-09-03,misc. beverages
799b900e-26c0-4f2f-bf62-88bccec7460f,Donald Tompson,2023-02-25,nuts/prunes
b22937b0-4592-4863-9728-f795c0e9be7e,Jennifer Kromer,2022-12-09,honey
8d2a8532-3047-42e0-b10c-a90c53f5f2cc,Jose Beckley,2023-10-02,candy
369c8679-0254-40dd-90ef-e5dd87b2a5a1,Ronald Williams,2022-12-21,waffles
353b8b90-4443-4a4b-9b76-44a9beddb3cd,Kimberly Roberts,2022-12-22,cream
35d3608c-d07f-4506-8a72-b7636132f7bd,Emanuel Tolbert,2022-11-28,pickled vegetables
2888559d-a6e1-4e23-8b85-4c8f57eea30d,Lewis Halterman,2022-11-22,female sanitary products
536201f7-063c-4ba9-9f1d-b5d737e41d4f,Hazel Siegrist,2023-07-22,tidbits
3c9ac7be-3fb1-4dd2-8bb2-4830faf7513b,Daniel Arcangel,2023-08-14,decalcifier
53b8cc35-2213-4b2c-ae32-abfd13fa1831,Melissa Russ,2023-01-21,chicken
4633722f-cd7e-4bba-ac22-7b01d71536a2,Myron Priddy,2023-04-22,brown bread
447516cf-8813-4dfd-b199-0541aff1406e,Vicente Albertson,2022-12-17,baking powder
527bf123-a047-44a7-9c60-ac543bec2a8f,Jeanine Aliberti,2023-04-06,soap
cb15cdd3-c0cd-4efe-b373-90da6552943d,Sean Vanderlinde,2023-02-11,margarine
2b65d22e-0c22-4217-913e-c1ef04e01da3,Barbara Copeland,2023-09-18,shopping bags
d6516763-6b74-4266-bad9-67d2a4e4242f,Mary Oconnor,2023-04-20,frozen potato products
8935d0ec-c0f4-4e1a-9024-1c816f3f79d9,Natalie Samson,2023-04-24,kitchen towels
3829d594-f82c-443f-a94f-6232be288333,Mary Mcdaniel,2023-04-21,pickled vegetables
ff40e28d-5331-4e5c-ba43-36fd0542b211,Amy Combs,2023-05-22,preservation products
95669db5-73c3-43f5-83fe-bee32a42156f,Bridgette Ruckman,2023-04-15,artif. sweetener
2a29ac99-8145-4fe6-bcc5-47de93d0fba7,Karen Householder,2023-06-10,roll products 
868ee94a-b821-4a79-b16e-5991ccead70e,Thelma Jones,2023-04-01,bottled water
4bde4e76-b358-43f7-a834-e6087b845650,Michael Bouchard,2023-01-29,instant coffee
592902a6-f142-4e03-9816-6521c96c3ed1,Jody Fender,2023-03-23,vinegar
6d1be544-610b-46c5-9db9-97160c065fba,Joe Oelschlaeger,2023-08-27,red/blush wine
bd23bb53-7d48-4669-8584-1c36ceb6bfc6,Ava Watt,2023-07-05,chocolate
bc489ae7-7ec7-4feb-b3c1-781e661b2dc5,Richard Lyons,2023-08-13,syrup
c26dcb81-d8c7-42f0-bcba-0e665c126b31,Matthew Newberg,2023-08-15,canned fruit
a910dba7-8733-43fe-871b-60b1856d0037,Abby Schroeder,2022-11-14,frozen potato products
2718ddd7-8ca1-47a5-acf6-547fdcf26a92,Aleen Wright,2023-04-08,instant coffee
ca76b912-d8a7-498c-a70f-7ed02d0a1fdb,Jan Schmitz,2022-12-18,photo/film
a71466ca-b8ba-4c73-a842-ce128a9bfecf,Ethel Simar,2023-05-09,kitchen towels
ed966d49-c669-4e62-ba36-555902c7cf1d,Laura Robinson,2022-12-14,seasonal products
23c6de87-22b1-466f-9aa2-890545f4c592,Caroline Berry,2022-12-08,ketchup
304cbb69-2fa5-4058-902d-f1ce6086918e,Jennifer Cargile,2022-11-19,chicken
006529cc-a013-4372-8a7c-caad38acb046,Joanne Randolph,2022-12-31,napkins
f6fe523c-5016-4471-bc40-bf63c50b857a,Nickie Louis,2023-07-19,softener
c1975527-5c73-4e49-9f21-a3b620c84acb,Melanie Mrozinski,2023-10-14,spread cheese
5a6159dd-a9d8-4e30-8828-660fbc2e2af5,Jane Sanchez,2023-04-27,kitchen utensil
6845b772-d7f9-490c-a2b5-ade18a70ae4c,Juan Sanders,2023-08-02,rum
e6f5b9ae-0085-4c26-8210-a30623eb963e,Charles Eddings,2023-10-03,bottled water
b193f4cd-9acf-40f6-b1c0-7e57a505ecb8,Tom Murdock,2023-09-29,brandy
86539349-8f1e-434f-8e9a-195c02af5ddf,Ira Sheets,2023-07-23,hard cheese
206a52a7-6164-45a7-b0d4-c05baf04979a,Sheila Johnson,2023-01-02,toilet cleaner
e8c3441d-2e1f-4295-b260-84807fb1fc51,Jerome Lenard,2023-02-12,mayonnaise
ecaf030e-605a-4f79-9e20-4cd3b24286ae,Laura Right,2023-07-23,syrup
df7d8913-68da-4ab3-b07e-5a6849e81ad6,Michelle Murphy,2022-12-17,tea
89fece62-b981-43f1-a7f0-a8332272c94e,Patricia Murray,2023-09-12,rum
0c45e5a7-02ac-488c-85d6-6f548a829214,Howard Mitchell,2022-12-03,salty snack
34255ff5-7929-4b9c-84bc-f916d156402e,Jack Cervera,2022-12-07,cookware
87ee531e-f129-472b-8cc8-06bff9763a0f,Henry Medina,2023-09-29,flower (seeds)
1ab0b7af-7fb0-48a1-93ee-752d8edc718d,Patricia Flood,2022-12-04,specialty fat
ca198b2f-7263-464c-b666-8b4b30999989,Wayne Taylor,2023-08-24,margarine
c8ffd439-d82e-48d3-9dd7-22d463bfd552,Joey Bussell,2023-03-28,liquor
07a68a38-d875-405f-8621-f59c9231e2e2,Dorothy Wright,2023-09-27,cleaner
78dcfb72-05ed-4d92-b6b3-2f56053bcf5f,Harold Coleman,2023-06-17,yogurt
29027011-225a-419c-92ae-85ea2c64bfc9,Evelia Cooper,2023-07-17,liquor (appetizer)
ea97d127-6651-4ecb-9c8b-ad32032384dc,Lloyd Lima,2023-06-10,prosecco
cf266fa1-0ea7-4433-91b8-d7588ece2420,Kenneth Barragan,2023-02-17,meat
a57492bc-20f4-4547-a809-a7a3c01b25c4,Helena Uttley,2023-07-05,potato products
53eb45ab-720f-41dd-ba55-1fd95e95fc9b,Theodore Taylor,2023-04-26,candy
85232bd3-3a1b-4e36-9c3f-f34a2052f0aa,Helen Monaghan,2023-10-15,specialty chocolate
7c499aec-cab8-4618-bb60-dfa4be28df8e,Tamara Derr,2022-12-13,cat food
351f25e1-ac3f-40b9-b277-03f1592a447c,Irene Bettis,2023-09-10,softener
bedc173b-3745-4b6a-bbf2-2753f845916c,Melissa Burke,2023-10-04,rice
9728d3e6-c2c0-4dd0-ae02-b142950f7fac,Patricia Lee,2023-10-11,cream
f7fa87cd-07b7-4bc6-823f-9a5cd63d6029,Pauline Greene,2023-05-07,specialty fat
be8d4df0-81db-48e9-ab1b-0f240ab1a29c,Robert Armstrong,2023-08-31,pork
51ff14bf-dd7e-487d-8e6d-f036bcad6f06,Mathew Hayek,2023-07-08,potato products
db1e7fb9-0d6c-48d2-a593-2ee7462742b2,David Ames,2023-06-08,frozen chicken
4dbbff0b-d340-4802-b1c8-a37c8edcb3cf,Anna Hendon,2022-11-10,baby cosmetics
a14cdd20-233b-44c2-ba82-e183a5578685,James Colvin,2023-03-25,photo/film
fbb0a1d3-0353-4e8d-be3e-91acb2047655,Ronny Leake,2023-07-01,specialty vegetables
cd192fb7-bf61-4d57-8694-a09c781a480f,James Ingram,2023-04-07,decalcifier
1fa2f6e7-75f4-48f3-9964-d90723bcc36b,Kenneth Fuller,2023-10-02,make up remover
a4cacea3-9b78-41cd-ba0b-26bebca39f8f,Wilmer Wright,2023-03-21,chocolate marshmallow
f7aad7a6-fbdf-4e9f-a25e-c42d1daacce1,Courtney Perez,2023-07-29,tea
7f7d4a85-2bc9-45b8-9839-b1daff88c3cd,Jeffrey Morrone,2022-11-24,specialty chocolate
33cf4e82-e77d-4c5e-8d19-10b47cb7d248,Ossie Hinson,2023-06-04,packaged fruit/vegetables
0f6b3ffd-389d-46ff-bdea-fc5bf32616a4,John Lewis,2022-12-17,syrup
d8f15abe-6825-496d-8559-52e0e321aaa1,Brian Cromer,2022-12-08,bags
c95c555e-14b9-493f-8e44-268b066ef053,Gilbert Starnes,2023-05-21,photo/film
896522d6-7d3b-4039-ba6a-66064067fd76,Jenny Galdames,2023-05-08,softener
2d1cf6e1-2ea5-483a-bc00-cf3be038c054,Chelsea Davis,2023-06-30,butter
d3e3c45d-3785-4500-995a-266eab36bfac,Frank Barrett,2023-02-03,mayonnaise
cf9885d6-b9aa-4d6d-b6ac-c3fc16ab510c,Sonya Bell,2022-12-24,beef
5f814d98-c370-4f99-a1a5-2510779df87a,Brenda Wilson,2023-04-19,softener
2f5d2570-c976-4ee0-bbd0-315c6891d489,Heather Lunt,2023-04-24,sliced cheese
b519c6be-2349-4f2f-aace-a243d4a684c4,Vera Oshea,2023-09-26,waffles
c624ae17-9158-4e74-9bd6-18cb21173fcd,Joshua Scruggs,2023-03-29,pet care
2af22cbb-9cf0-48aa-a8d1-347c475f19c5,Jack Taylor,2023-07-10,UHT-milk
de6fc564-4863-49a6-8d8d-7c6e37943ceb,Mark Soldner,2023-07-15,dog food
d93976f0-d0a9-4e21-add5-6d7211dcaacf,Dixie Lothridge,2023-10-05,cream cheese 
295bb31b-1c3a-40f7-8146-ddcf65ef0050,Tony Taylor,2023-08-03,hygiene articles
e88ca6f0-ec38-41f4-a549-35431ee93d1f,Deborah Johnson,2023-01-19,soap
466152d8-005e-4989-a571-fa080a878480,Morton Jara,2022-12-23,pip fruit
1d19c5c1-dd6d-4e59-9af3-2c9d153df5a4,Linda Flowers,2023-04-21,sausage
42ccc6dd-db73-410d-8695-b28f72ed5bf5,Dorothy Oddi,2023-08-29,cream
8f48cc0f-e718-4250-ada3-eb9e95e03593,Rebecca Goss,2023-03-20,pet care
6a8d1c11-3990-437b-8ea7-010d77b09918,Christopher Moore,2023-03-13,organic products
